,QUALITY_STATUS,input_parameter_000,input_parameter_001,input_parameter_002,input_parameter_003,input_parameter_004,input_parameter_005,input_parameter_006,input_parameter_007,input_parameter_008,input_parameter_009,input_parameter_010,input_parameter_011,input_parameter_012,input_parameter_013,input_parameter_014,input_parameter_015,input_parameter_016,input_parameter_017,input_parameter_018,input_parameter_019,input_parameter_020,input_parameter_021,input_parameter_022,input_parameter_023,input_parameter_024,input_parameter_025,input_parameter_026,input_parameter_027,input_parameter_028,input_parameter_029,input_parameter_030,input_parameter_031,input_parameter_032,input_parameter_033,input_parameter_034,input_parameter_035,input_parameter_036,input_parameter_037,input_parameter_038,input_parameter_039,input_parameter_040,input_parameter_041,input_parameter_042,input_parameter_043,input_parameter_044,input_parameter_045,input_parameter_046,input_parameter_047,input_parameter_048,input_parameter_049,input_parameter_050,input_parameter_051,input_parameter_052,input_parameter_053,input_parameter_054,input_parameter_055,input_parameter_056,input_parameter_057,input_parameter_058,input_parameter_059,input_parameter_060,input_parameter_061,input_parameter_062,input_parameter_063,input_parameter_064,input_parameter_065,input_parameter_066,input_parameter_067,input_parameter_068,input_parameter_069,input_parameter_070,input_parameter_071,input_parameter_072,input_parameter_073,input_parameter_074,input_parameter_075,input_parameter_076,input_parameter_077,input_parameter_078,input_parameter_079,input_parameter_080,input_parameter_081,input_parameter_082,input_parameter_083,input_parameter_084,input_parameter_085,input_parameter_086,input_parameter_087,input_parameter_088,input_parameter_089,input_parameter_090,input_parameter_091,input_parameter_092,input_parameter_093,input_parameter_094,input_parameter_095,input_parameter_096,input_parameter_097,input_parameter_098,input_parameter_099,input_parameter_100,input_parameter_101,input_parameter_102,input_parameter_103,input_parameter_104,input_parameter_105,input_parameter_106,input_parameter_107,input_parameter_108,input_parameter_109,input_parameter_110,input_parameter_111,input_parameter_112,input_parameter_113,input_parameter_114,input_parameter_115,input_parameter_116,input_parameter_117,input_parameter_118,input_parameter_119,input_parameter_120,input_parameter_121,input_parameter_122,input_parameter_123,input_parameter_124,input_parameter_125,input_parameter_126,input_parameter_127,input_parameter_128,input_parameter_129,input_parameter_130,input_parameter_131,input_parameter_132,input_parameter_133,input_parameter_134,input_parameter_135,input_parameter_136,input_parameter_137,input_parameter_138,input_parameter_139,input_parameter_140,input_parameter_141,input_parameter_142,input_parameter_143,input_parameter_144,input_parameter_145,input_parameter_146,input_parameter_147,input_parameter_148,input_parameter_149,input_parameter_150,input_parameter_151,input_parameter_152,input_parameter_153,input_parameter_154,input_parameter_155,input_parameter_156,input_parameter_157,input_parameter_158,input_parameter_159,input_parameter_160,input_parameter_161,input_parameter_162,input_parameter_163,input_parameter_164,input_parameter_165,input_parameter_166,input_parameter_167,input_parameter_168,input_parameter_169,input_parameter_170,input_parameter_171,input_parameter_172,input_parameter_173,input_parameter_174,input_parameter_175,input_parameter_176,input_parameter_177,input_parameter_178,input_parameter_179,input_parameter_180,input_parameter_181,input_parameter_182,input_parameter_183,input_parameter_184,input_parameter_185,input_parameter_186,input_parameter_187,input_parameter_188,input_parameter_189,input_parameter_190,input_parameter_191,input_parameter_192,input_parameter_193,input_parameter_194,input_parameter_195,input_parameter_196,input_parameter_197,quality_parameter_00,quality_parameter_01,quality_parameter_02,quality_parameter_03,quality_parameter_04,quality_parameter_05,quality_parameter_06,quality_parameter_07,quality_parameter_08,quality_parameter_09,quality_parameter_10,quality_parameter_11,quality_parameter_12,quality_parameter_13,quality_parameter_14,quality_parameter_15,quality_parameter_16,quality_parameter_17
546,1,757.1730171,756.5809055,744.2378073,728.3886507999999,731.2162185,737.9658362,489346.7475,489418.0389,489500.5094,489583.6571,489666.4806,489747.8565,1,1,1,1,1,1,0,0,0,0,0,0,300802.9893,300803.0,300803.0,300803.0,300803.0,300803.0,1,0,0,0,0,0,723.3164381,2172.706616,3839.0876270000003,5500.726829,7160.169611,8813.719539,754.3041145,726.9220204,688.4537649,721.7977827000001,744.0443905000001,753.6727957,1200.0,1200.0,1200.0,1149.459202,912.672924,801.3686309,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,754.3223017000001,726.9136021,688.4564803,721.8997044,744.0399735000001,753.6763403,6.8000001910000005,6.8000001910000005,6.8000001910000005,6.8000001910000005,6.8000001910000005,6.8000001910000005,753.2823068,754.226645,751.186738,739.4793990000001,734.030077,737.4061202,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,818.0,818.0,818.0,818.0,818.0,818.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,220418.5378,220421.1907,220424.2869,220427.3499,220430.4124,220433.5114,83.00759285,83.95328155,81.63829178,81.52305556,81.50787261,81.59965606,60.21049493,60.02835623,60.12241303,61.89844789,55.47725265,60.15883917,432.6423693,433.01422369999995,435.3604989,437.27815710000004,438.74996619999996,438.5444081,492.7080435,492.9484353,495.476304,499.3571237,494.54883380000007,498.7713965,0.901738193,0.901719772,0.901759126,0.901813587,0.901813379,0.9017748879999999,1710.0,1710.0,1710,1710,1710.0,1710.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,56.0,56.0,56.0,56.0,56.0,56,701.0754147000001,701.9354887000001,699.0044327,696.1046405000001,695.5309679999999,698.0547328,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.00863979,28.0,28.00399113,28.0,28.02303943,0.13,0.135,0.11599999999999999,29,10188,205.972,98.52,0.58,0.0,0.82,0.001,0.005,0.59,0.027999999999999997,1.39,796,818.0,
547,1,734.3305334,738.7329924,746.3953078,747.6437267000001,750.0073192000001,749.9042827999999,490773.8471,490827.8843,490911.9718,490995.6445,491080.1336,491163.8734,1,1,1,1,1,1,0,0,0,0,0,0,300808.9755,300809.0,300809.0,300809.0,300809.0,300809.0,1,0,0,0,0,0,353.08205519999996,1425.846511,3092.877132,4758.776356,6415.026269,8079.138645999999,742.4271472,751.735424,762.1814604,770.0348478,771.096468,773.3668122,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,742.4547546,751.7342462,762.1771607999999,770.0260256,771.099117,773.3777292999999,6.8000001910000005,6.8000001910000005,6.8000001910000005,6.8000001910000005,6.8000001910000005,6.8000001910000005,732.5331767000001,733.4392755,737.367834,743.2525221,748.1836386,748.4414783,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,818.0,818.0,818.0,818.0,818.0,818.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,220474.767,220477.8131,220482.6774,220486.2466,220489.3,220492.3758,85.18181447,81.99843339,82.07652021,82.07363523,82.04823895,82.05981771,73.21242331,66.64664311,66.48338435,65.08050287,60.60375276,64.70152838,427.8509043,430.05224000000004,427.9618721,424.983388,424.07517479999996,423.56376339999997,500.7358493,496.3630878000001,494.43836780000004,490.2009658,484.6165347,488.3751717,0.9017644220000001,0.901726446,0.901773773,0.9018228000000001,0.901894447,0.9037678290000001,1710.0,1710.0,1710,1710,1710.0,1710.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,56.0,56.0,56.0,56.0,56.0,56,689.5077177000001,694.1969831,694.973929,698.232489,698.9193128,698.8148863,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.06288344,28.14399293,28.00502842,28.01940891,28.01147903,28.07227074,0.13,0.135,0.064,42,9906,235.618,98.51,0.58,0.0005,0.8,0.002,0.003,0.63,0.027999999999999997,1.27,796,818.0,
548,1,760.8601801,764.5251286,768.0431242999999,767.0654535,766.4340742,764.9400482000001,503322.2285,503367.9041,503448.8486,503528.7876,503610.9324,503692.3078,1,1,1,1,1,1,0,0,0,0,0,0,60902.93012999999,60903.0,60903.0,60903.0,60903.0,60903.0,1,0,0,0,0,0,147.0567686,845.6208646,2099.9765039999997,3348.448871,4563.179982,5772.994255,794.9170306,784.3506837,790.1578832,792.8618857999999,794.6564581,767.4003781,1200.0,1200.0,1200.0,1200.0,1196.348868,1200.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,794.9126637999999,784.3577415,790.1519542999999,792.8466135,794.6628939,767.3989965,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,751.2418121000001,753.3798271,757.4199858,757.5021256,757.8943353,758.4107825,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,818.0,818.0,818.0,818.0,818.0,818.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,221218.3273,221225.8568,221240.0461,221254.7564,221269.5888,221285.7692,114.81319040000001,83.35039527,81.41929095,81.4747088,81.44906008,81.42339768,11.75327511,13.72011469,14.886912599999999,20.99778663,23.29937861,23.09773124,435.369887,437.2154601,437.6300429,445.42708600000003,447.898345,449.2498998,423.85855369999996,423.5851874,422.7343801,424.4518183999999,424.8802284,426.140866,0.919371912,0.919462412,0.919569402,0.906522133,0.89751878,0.897526025,1300.0,1300.0,1300,1300,1300.0,1300.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,699.7081167,698.0536705,696.8135422,696.3517813,696.1052923,696.5597886,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,0.13,0.135,0.08199999999999999,28,7678,423.336,98.54,0.58,0.001,0.87,0.001,0.003,0.51,0.021,1.706,796,818.0,
549,1,759.0421682,758.2043332999999,741.9085125,738.835776,743.4452129,748.7544538,511129.8672,511207.8916,511290.1885,511371.4607,511454.9911,511539.0967,1,1,1,1,1,1,0,0,0,0,0,0,100908.9927,100909.0,100909.0,100909.0,100909.0,100909.0,1,0,0,0,0,0,672.4299087,1881.3075399999998,3139.127743,4365.546526,5598.800451,6834.430072,796.5237443,783.082672,632.1529333,768.6555701000001,780.7629856000001,789.8708696,816.6545662000001,823.1770282000001,779.2651142000001,767.6328692000001,771.6356031,781.5473913,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,796.5171232999999,783.074515,632.2651142000001,768.6648172,780.75,789.8473913,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,721.5696751,725.2397493,721.9490548,712.9031279,711.2877905,703.4069645,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,818.0,818.0,818.0,818.0,818.0,818.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,222674.7709,222695.9907,222715.7941,222735.1909,222754.4386,222771.9259,91.06602762,80.57909173,80.63574719,80.64124656,80.62613959,80.63572962,10.88105023,5.796296296,5.600761307999999,6.998368146000001,7.504910519,8.228913043,465.5761748,461.1043093,463.92103710000004,466.40507230000003,459.81075369999996,458.6943659,454.69515920000003,455.38347819999996,458.2010149,459.5018973,452.4045337,450.7463876,0.900128767,0.901920197,0.9018457540000001,0.901790043,0.901787417,0.90176448,1305.0,1305.0,1305,1305,1305.0,1305.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,702.2576034,701.0712109,699.3044909,693.5316117000001,696.2248159,698.5198494,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,0.13,0.135,0.091,17,7740,547.137,98.41,0.58,0.002,0.84,0.002,0.004,0.6,0.021,1.4,796,818.0,
550,1,754.0693514,758.602139,761.0638862000001,760.7946297999999,742.8018115,735.8461784,511623.4971,511699.2178,511779.3329,511861.1536,511943.5368,512026.8733,1,1,1,1,1,1,0,0,0,0,0,0,100910.9932,100911.0,100911.0,100911.0,100911.0,100911.0,1,0,0,0,0,0,647.3393555,1836.0591539999998,3063.517448,4293.627998,5523.649758,6748.8815159999995,793.6157227000001,793.2787746,796.9507227000001,789.591365,741.7024594,760.8517302,784.8737792999999,790.2731583,785.2785077999999,783.3299171,760.0689504,760.0954883999999,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,793.6262207000001,793.2787746,796.9371441000001,789.5732665,741.7099253,760.8585195,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,705.5266932999999,710.2387254,723.9335187,727.3234601,724.7931346,710.2608493,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,818.0,818.0,818.0,818.0,818.0,818.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,222788.3195,222804.2377,222823.01899999997,222840.2156,222858.4836,222876.5746,90.45141229,81.47515947,81.70730003,82.45584789,82.43625155,82.44497841,7.9548339839999995,8.302625821,8.075777486,8.139700538,9.03630508,13.59548839,457.6259147,457.19334960000003,455.8483392,455.4448289,455.2571157,457.8302114,450.027163,449.04236339999994,447.6751136,447.1766342,446.11238660000004,444.37667819999996,0.9017551340000001,0.901782255,0.901821219,0.9018242409999999,0.901820063,0.901866705,1305.0,1305.0,1305,1305,1305.0,1305.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,699.7011812000001,699.3169477999999,701.0607526,702.5310285,701.2649132,695.478962,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,0.13,0.135,0.085,25,7815,554.947,98.49,0.58,0.003,0.84,0.002,0.005,0.59,0.024,1.4240000000000002,796,818.0,
551,1,739.6402291,744.9340322,751.4173147999999,757.0185932,760.7434562999999,758.7876727000001,512115.8145,512192.4059,512275.592,512358.8619,512441.43,512523.1192,1,1,1,1,1,1,0,0,0,0,0,0,100912.9885,100913.0,100913.0,104106.9404,110901.0,110901.0,1,0,0,0,0,0,605.4103303999999,1751.577101,2986.090559,4220.617556,5452.885135,6673.682497,775.1072365,786.1320941,788.6854093,792.4722222,800.3971228999999,776.4818019999999,769.8611257,783.2431075000001,789.4534551,836.1642222,807.087184,772.7717857999999,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,775.0996329,786.1421029,788.6903609,792.4577778,800.3825196,776.4884597999999,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,705.2743343999999,706.6044013999999,710.1472334,717.850346,717.303657,722.3808612,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,818.0,818.0,818.0,818.0,818.0,818.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,222897.7878,222915.543,222934.9694,222954.3888,222972.3504,222989.2419,84.92022602,83.03272602,83.03776561,83.06203806,83.02469573,82.97208926,17.87755637,18.92300924,20.66703345,21.758000000000003,7.648140076000001,6.710016275,458.729862,456.83369680000004,454.6530567,453.13756229999996,454.7188767,455.6481329,440.7047936000001,437.8961256,434.07087530000007,431.5010571,446.7900076,448.9433613,0.901833997,0.901864118,0.901842336,0.901886414,0.901871775,0.901892134,1305.0,1305.0,1305,1305,1305.0,1305.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,695.5017666,697.3396914,700.4102615,702.6127302,701.9259933,703.6306565,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,0.13,0.135,0.084,25,7808,562.755,98.5,0.58,0.002,0.82,0.002,0.005,0.59,0.025,1.39,796,818.0,
552,1,729.4909885,721.0146987,747.6075954,755.6927969,756.2859416,734.8934275,514088.3699,514153.6311,514236.1335,514318.2263,514398.3661,514477.5027,1,1,1,1,1,1,0,0,0,0,0,0,110910.9872,110911.0,110911.0,114115.9605,120901.0,120901.0,1,0,0,0,0,0,451.31763380000007,1441.0218929999999,2678.93237,3917.567596,5143.879883,6368.0221280000005,786.933685,793.093985,801.1891732999999,809.9329527000001,778.9993392000001,752.5811353999999,1000.2305949999999,880.6019460000001,868.6078994,907.8989899000001,1049.364464,833.5805393999999,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,786.9608139,793.0888987000001,801.1903501,809.9412238,778.9905286000001,752.5853822,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,687.2957083,682.2771528,682.3327704,684.2108432,686.5742785,692.3202903,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,796.9000244,818.0,818.0,818.0,818.0,818.0,818.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,223326.9656,223337.4826,223350.5119,223363.6057,223375.52,223385.85199999998,83.85633359,82.9036578,82.94195134,82.94365527,82.94590249,82.80524982,27.86661643,27.89186201,29.54578553,30.19268775,30.98171806,28.67881091,456.0732397,455.3011805,454.4187464,453.96213,454.87352649999997,456.8223393,428.13318449999997,427.2297553,424.8850865,423.7307983,424.01178480000004,428.2313852,0.9017345659999999,0.901716251,0.901749206,0.901763069,0.901764757,0.9017282659999999,1305.0,1305.0,1305,1305,1305.0,1305.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,695.6140594,694.6066900000001,696.5798737000001,699.1410903,698.836573,696.1635582,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,27.01592216,27.0,27.0,27.0,27.0,0.13,0.135,0.091,30,7240,593.395,98.49,0.58,0.002,0.81,0.004,0.005,0.61,0.024,1.328,796,818.0,
553,1,741.0606637999999,740.9438248,741.4571774,741.2808571,740.9803559,735.4199221,520858.6136,520903.6665,520992.43799999997,521081.3624,521170.7283,521260.6599,1,1,1,1,1,1,0,0,0,0,0,0,150906.7358,150907.0,150907.0,150907.0,150907.0,150907.0,1,0,0,0,0,0,130.6352201,995.6996619999999,2686.887478,4376.779485,6068.515152,7758.597234000001,771.2044025,773.6969429999999,774.0562609,773.7820457,774.0173989,759.4800263,793.4245283,800.207231,792.3386602,857.6266462000001,1134.042627,1046.750658,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,771.3207547000001,773.7261905,774.0461908999999,773.7925812000001,774.0289256,759.4751974999999,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,745.6269658,737.293551,719.1080937,739.8315534,742.8595942000001,758.3400759,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,224673.3301,224683.1277,224702.4806,224722.3795,224742.1127,224762.3124,81.6416278,81.84525235,81.17928506,81.13663761,81.15789246,81.17125319,3.754716981,5.137786596000001,4.19614711,2.78643547,4.303175294,5.804653205,515.2932538,518.1189587,528.9488691,532.5400950000001,531.5117951000001,531.2240446999999,511.3241157,513.0830053999999,525.0084349,529.7272217,527.6035615000001,525.4985796,0.902234641,0.901913282,0.9019012279999999,0.901883152,0.901923478,0.901921393,1698.0,1698.0,1698,1698,1698.0,1698.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,55.0,55.0,55.0,55.0,55.0,55,695.6236826,695.2446765,693.4378282,695.1739424,692.9419826000001,707.0763659,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,0.13,0.135,0.09,20,10100,95.14200000000001,98.47,0.58,0.002,0.8,0.004,0.005,0.6,0.026000000000000002,1.3330000000000002,781,765.0,
554,1,762.2691426,761.7538521,761.1630150000001,761.6745243,761.6770071000001,760.3121792000001,554847.4321,554848.1114,554848.6097,554849.1639,554850.0511,554850.8401,1,1,1,1,1,1,0,0,0,0,0,0,21008.98858,21009.0,21009.0,21009.0,21009.0,21009.0,1,0,0,0,0,0,458.3874613,1437.77124,2652.558278,3873.353946,5091.4332,6306.685042,791.8882941,792.4935613,786.5371938,779.0251767000001,767.7030557999999,412.6018559,1200.0,1200.0,1199.9759470000001,1111.115724,1090.101639,1164.1274859999999,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,791.8915061,792.4815719,786.5414254,779.0170052999999,767.7028343999999,412.7079099,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,763.7416724,764.7541302,755.1194849,754.9193952,754.7580459,755.5116377999999,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,230896.8766,230904.7531,230914.6214,230926.8929,230941.2165,230958.7692,89.9417247,81.49979468,81.50483572,81.50793585,81.49375343,81.47297767,8.959314775,9.303507993,7.821826281,4.608215548,2.713906112,6.21674768,564.5731359,563.8266206000001,563.2531798,562.2765354,560.8209778,554.1503602000001,572.8519047999999,572.6073723,570.9993659,567.0998308,563.8843015,560.4268923999999,0.8523718259999999,0.852426845,0.8524251509999999,0.8524130329999999,0.852442985,0.85237567,1270.0,1270.0,1270,1270,1270.0,1270.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,704.4049707,704.9156206,698.5925424,697.5323285000001,697.3516211,697.6529847999999,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,27.97901943,27.957484499999996,27.94321697,0.11,0.139,0.102,15,7726,38.48,98.81,0.58,0.001,0.46,0.002,0.003,0.63,0.038,0.73,781,765.0,
555,1,762.1310877999999,760.1655044,747.9981475,745.9613913,751.6313395,758.772411,554854.3125,554854.3125,554854.3283,554854.5209,554855.121,554855.9953,1,1,1,1,1,1,0,0,0,0,0,0,31002.84722,31003.0,31003.0,31003.0,31003.0,31003.0,1,0,0,0,0,0,121.375,771.739721,1989.4331,3210.190424,4429.3375,5644.329252,180.5625,135.6831131,325.8542214,765.6300831,779.7263158,789.1788369,1200.0,1040.438326,1200.0,1047.338872,826.3513158,812.1827722,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,180.59375,135.7101322,325.70617880000003,765.6377349999999,779.7225877000001,789.1775251,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,755.4717774000001,756.1231147999999,753.2987991,750.0628346,748.2952015,750.9578227000001,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,781.5999756,765.0,765.0,765.0,765.0,765.0,765.0,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,231079.4801,231087.6996,231102.8356,231122.5219,231139.0303,231154.358,82.76650722,80.56788001,80.41173029,80.42288185,80.40162443,80.30891761,17.38194444,18.31982379,20.463628399999997,22.81416703,24.0,8.665719283,551.7198984,550.555652,550.2229405,550.2947705,551.7778475,553.5822241000001,568.556971,568.8915258999999,570.8357511,572.711491,575.6051572,562.2628962,0.8523836020000001,0.852411748,0.852435237,0.852391109,0.852424686,0.8524222359999999,1270.0,1270.0,1270,1270,1270.0,1270.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,66.0,66.0,66.0,66.0,66.0,66,696.9228284,697.8088522,697.2814089999999,699.8387667000001,700.9116062,700.4159962,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,0.11,0.139,0.069,13,7714,53.916000000000004,98.84,0.58,0.002,0.46,0.0,0.004,0.62,0.027999999999999997,0.742,781,765.0,
556,1,755.4217509,747.2288382999999,747.6470893,750.124933,758.818307,757.8219092999999,564898.3498,564922.4625,564965.7101,565008.7128,565051.7841,565094.8375,1,1,1,1,1,1,0,0,0,0,0,0,111002.9398,111003.0,111003.0,111003.0,111003.0,111003.0,1,0,0,0,0,0,207.6503759,1152.820621,2848.149823,4538.919922,6232.468307,7928.763354000001,1200.0,752.2669622999999,765.2149823,774.5224248,780.1721336,787.8021016,1167.654135,1017.162528,1065.075133,1200.0,1200.0,1187.141856,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1,1,1.0,1.0,0,0,0,0,0,0,1200.0,752.3906873999999,765.210328,774.5210503,780.1615691000001,787.7981611,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,704.7390602999999,745.8435361,748.7686737,750.152061,743.0801816000001,743.9664054,792.7000122000001,792.7000122000001,792.7000122000001,792.7000122000001,792.7000122000001,792.7000122000001,815.2999877999999,815.2999877999999,815.2999877999999,815.2999877999999,815.2999877999999,815.2999877999999,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,4.400000095,233144.6413,233146.6898,233150.552,233154.4874,233157.9455,233164.2008,81.86135809,81.90959620000001,81.56907072,81.86571839,83.3317334,83.82547605,123.81578950000001,123.25232820000001,124.3503989,134.6959635,136.2402482,138.0529772,426.93512769999995,425.1673102,427.5233824,421.16696119999995,422.5923665,423.3968913,551.0663910000001,548.4630041,552.0756702000001,556.0333453,559.2444257999999,561.4852788,0.90169198,0.900945088,0.901642127,0.901682663,0.9016754570000001,0.9016702040000001,1700.0,1700.0,1700,1700,1700.0,1700.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,55.0,55.0,55.0,55.0,55.0,55,698.7201085,697.4502619,697.1297909,698.1039940000001,697.3384792999999,699.2620742,80,80,80,80,80,80,80.0,80.0,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,0.14,0.136,0.084,10,10250,298.404,98.48,0.58,0.001,0.8,0.001,0.004,0.63,0.023,1.27,792,815.0,
